step,x,y,step_distance,cumulative_distance,prev_x,prev_y,knn_k,knn1_x,knn1_y,knn1_distance,knn2_x,knn2_y,knn2_distance,knn3_x,knn3_y,knn3_distance,knn4_x,knn4_y,knn4_distance,knn5_x,knn5_y,knn5_distance
183,353.07108172351366,458.2943249787391,19.76124,6228.831166,343.1653742712939,441.1950980755142,5,343.1653742712939,441.1950980755142,19.76124,343.65159365776776,479.08651915198607,22.826346,322.9289765350606,455.744384925629,30.249772,408.62622118314806,417.22547979620504,69.087072,291.059519145354,419.7853778540753,72.995705
184,343.65159365776776,479.08651915198607,22.826346,6251.657513,353.07108172351366,458.2943249787391,5,353.07108172351366,458.2943249787391,22.826346,322.9289765350606,455.744384925629,31.213492,343.1653742712939,441.1950980755142,37.894541,339.8904064162435,530.1854376454147,51.237154,372.449262972256,537.9287837318205,65.511204
185,339.8904064162435,530.1854376454147,51.237154,6302.894667,343.65159365776776,479.08651915198607,5,372.449262972256,537.9287837318205,33.466977,378.0319643142975,546.3912623151137,41.441612,343.65159365776776,479.08651915198607,51.237154,289.6919495072058,519.8341022016147,51.254612,285.5057910835891,541.0756974595614,55.46426
186,372.449262972256,537.9287837318205,33.466977,6336.361644,339.8904064162435,530.1854376454147,5,378.0319643142975,546.3912623151137,10.138052,339.8904064162435,530.1854376454147,33.466977,353.462402585887,591.0280505757087,56.391781,425.970248072163,566.0129742477575,60.441853,434.84368255201997,557.0540644200565,65.259788
187,378.0319643142975,546.3912623151137,10.138052,6346.499696,372.449262972256,537.9287837318205,5,372.449262972256,537.9287837318205,10.138052,339.8904064162435,530.1854376454147,41.441612,353.462402585887,591.0280505757087,50.951999,425.970248072163,566.0129742477575,51.798558,434.84368255201997,557.0540644200565,57.803691
188,353.462402585887,591.0280505757087,50.951999,6397.451695,378.0319643142975,546.3912623151137,5,378.0319643142975,546.3912623151137,50.951999,372.449262972256,537.9287837318205,56.391781,411.14019628748133,611.77086432486,61.294308,339.8904064162435,530.1854376454147,62.337971,318.24017683207796,652.0544808985484,70.461553
189,411.14019628748133,611.77086432486,61.294308,6458.746003,353.462402585887,591.0280505757087,5,434.1718354537837,610.8869734438016,23.048594,441.7836331876774,604.669902191143,31.455427,414.4179882772473,650.8328622633451,39.199281,425.970248072163,566.0129742477575,48.101091,434.84368255201997,557.0540644200565,59.63039
190,434.1718354537837,610.8869734438016,23.048594,6481.794597,411.14019628748133,611.77086432486,5,441.7836331876774,604.669902191143,9.828094,411.14019628748133,611.77086432486,23.048594,414.4179882772473,650.8328622633451,44.563309,425.970248072163,566.0129742477575,45.617341,476.5969541523558,583.3820394550312,50.560974
191,441.7836331876774,604.669902191143,9.828094,6491.622691,434.1718354537837,610.8869734438016,5,434.1718354537837,610.8869734438016,9.828094,411.14019628748133,611.77086432486,31.455427,476.5969541523558,583.3820394550312,40.806132,425.970248072163,566.0129742477575,41.766269,434.84368255201997,557.0540644200565,48.118925
192,425.970248072163,566.0129742477575,41.766269,6533.38896,441.7836331876774,604.669902191143,5,434.84368255201997,557.0540644200565,12.609516,441.7836331876774,604.669902191143,41.766269,434.1718354537837,610.8869734438016,45.617341,411.14019628748133,611.77086432486,48.101091,378.0319643142975,546.3912623151137,51.798558
193,434.84368255201997,557.0540644200565,12.609516,6545.998477,425.970248072163,566.0129742477575,5,425.970248072163,566.0129742477575,12.609516,441.7836331876774,604.669902191143,48.118925,476.5969541523558,583.3820394550312,49.360895,487.2656010690321,561.4049256144269,52.602163,434.1718354537837,610.8869734438016,53.837101
194,487.2656010690321,561.4049256144269,52.602163,6598.60064,434.84368255201997,557.0540644200565,5,488.61880442715255,584.8887019932744,23.522732,476.5969541523558,583.3820394550312,24.429768,526.1019087624684,581.6161834445946,43.780746,434.84368255201997,557.0540644200565,52.602163,535.416304328581,598.614263667469,60.852486
195,476.5969541523558,583.3820394550312,24.429768,6623.030408,487.2656010690321,561.4049256144269,5,488.61880442715255,584.8887019932744,12.115895,487.2656010690321,561.4049256144269,24.429768,441.7836331876774,604.669902191143,40.806132,434.84368255201997,557.0540644200565,49.360895,526.1019087624684,581.6161834445946,49.536439
196,488.61880442715255,584.8887019932744,12.115895,6635.146303,476.5969541523558,583.3820394550312,5,476.5969541523558,583.3820394550312,12.115895,487.2656010690321,561.4049256144269,23.522732,526.1019087624684,581.6161834445946,37.625689,535.416304328581,598.614263667469,48.768812,441.7836331876774,604.669902191143,50.841215
197,526.1019087624684,581.6161834445946,37.625689,6672.771992,488.61880442715255,584.8887019932744,5,535.416304328581,598.614263667469,19.382794,488.61880442715255,584.8887019932744,37.625689,487.2656010690321,561.4049256144269,43.780746,476.5969541523558,583.3820394550312,49.536439,573.9818030823766,627.1396891048427,66.067192
198,535.416304328581,598.614263667469,19.382794,6692.154786,526.1019087624684,581.6161834445946,5,526.1019087624684,581.6161834445946,19.382794,573.9818030823766,627.1396891048427,47.968715,488.61880442715255,584.8887019932744,48.768812,476.5969541523558,583.3820394550312,60.759663,487.2656010690321,561.4049256144269,60.852486
199,573.9818030823766,627.1396891048427,47.968715,6740.1235,535.416304328581,598.614263667469,5,597.8783972833935,620.510173056511,24.799147,610.7798762435255,612.5067478912297,39.600772,535.416304328581,598.614263667469,47.968715,612.7731798686067,656.6593889896288,48.746114,573.8724774915493,678.5713567893591,51.431784
200,597.8783972833935,620.510173056511,24.799147,6764.922648,573.9818030823766,627.1396891048427,5,610.7798762435255,612.5067478912297,15.182324,573.9818030823766,627.1396891048427,24.799147,633.7478522492526,621.0768456186672,35.873931,612.7731798686067,656.6593889896288,39.097575,634.9999099114583,606.3384177542189,39.734687
201,610.7798762435255,612.5067478912297,15.182324,6780.104972,597.8783972833935,620.510173056511,5,597.8783972833935,620.510173056511,15.182324,633.7478522492526,621.0768456186672,24.514781,634.9999099114583,606.3384177542189,24.993166,573.9818030823766,627.1396891048427,39.600772,612.7731798686067,656.6593889896288,44.197613
202,634.9999099114583,606.3384177542189,24.993166,6805.098138,610.7798762435255,612.5067478912297,5,633.7478522492526,621.0768456186672,14.791515,610.7798762435255,612.5067478912297,24.993166,597.8783972833935,620.510173056511,39.734687,680.7253858476396,582.0036955379621,51.797663,612.7731798686067,656.6593889896288,55.01116
203,633.7478522492526,621.0768456186672,14.791515,6819.889652,634.9999099114583,606.3384177542189,5,634.9999099114583,606.3384177542189,14.791515,610.7798762435255,612.5067478912297,24.514781,597.8783972833935,620.510173056511,35.873931,612.7731798686067,656.6593889896288,41.30441,573.9818030823766,627.1396891048427,60.072778
204,612.7731798686067,656.6593889896288,41.30441,6861.194062,633.7478522492526,621.0768456186672,5,597.8783972833935,620.510173056511,39.097575,633.7478522492526,621.0768456186672,41.30441,610.7798762435255,612.5067478912297,44.197613,573.8724774915493,678.5713567893591,44.647497,573.9818030823766,627.1396891048427,48.746114
205,573.8724774915493,678.5713567893591,44.647497,6905.841559,612.7731798686067,656.6593889896288,5,569.4980380479539,695.6987378694627,17.677186,558.1815883930464,688.2003035685333,18.409797,612.7731798686067,656.6593889896288,44.647497,573.9818030823766,627.1396891048427,51.431784,597.8783972833935,620.510173056511,62.82822
206,569.4980380479539,695.6987378694627,17.677186,6923.518745,573.8724774915493,678.5713567893591,5,558.1815883930464,688.2003035685333,13.575292,573.8724774915493,678.5713567893591,17.677186,539.5133052630944,732.3138239267305,47.325984,550.7771776374378,740.8788198709219,48.905117,531.3366785988251,735.6369121419466,55.239
207,558.1815883930464,688.2003035685333,13.575292,6937.094037,569.4980380479539,695.6987378694627,5,569.4980380479539,695.6987378694627,13.575292,573.8724774915493,678.5713567893591,18.409797,539.5133052630944,732.3138239267305,47.901017,550.7771776374378,740.8788198709219,53.196347,531.3366785988251,735.6369121419466,54.505789
208,539.5133052630944,732.3138239267305,47.901017,6984.995054,558.1815883930464,688.2003035685333,5,531.3366785988251,735.6369121419466,8.826106,550.7771776374378,740.8788198709219,14.150406,569.4980380479539,695.6987378694627,47.325984,558.1815883930464,688.2003035685333,47.901017,573.8724774915493,678.5713567893591,63.787189
209,531.3366785988251,735.6369121419466,8.826106,6993.82116,539.5133052630944,732.3138239267305,5,539.5133052630944,732.3138239267305,8.826106,550.7771776374378,740.8788198709219,20.134811,558.1815883930464,688.2003035685333,54.505789,569.4980380479539,695.6987378694627,55.239,476.71524799509456,694.6956329164442,68.261915
210,550.7771776374378,740.8788198709219,20.134811,7013.95597,531.3366785988251,735.6369121419466,5,539.5133052630944,732.3138239267305,14.150406,531.3366785988251,735.6369121419466,20.134811,569.4980380479539,695.6987378694627,48.905117,558.1815883930464,688.2003035685333,53.196347,573.8724774915493,678.5713567893591,66.450078
211,622.037442746657,788.5664913738635,85.744617,7099.700588,550.7771776374378,740.8788198709219,5,630.1473404114728,845.0775756715152,57.090044,659.6207917216364,741.9215555155582,59.902071,678.1787462359637,760.0898367234922,62.950503,586.3884555814495,851.3166074810679,72.169435,672.6678813176303,735.6026567617159,73.270793
212,659.6207917216364,741.9215555155582,59.902071,7159.602659,622.037442746657,788.5664913738635,5,672.6678813176303,735.6026567617159,14.496725,678.1787462359637,760.0898367234922,25.970832,686.2965222396647,741.9538566814291,26.67575,655.3618646747295,712.3576525162417,29.869095,699.685806725371,727.0999543422898,42.718676
213,655.3618646747295,712.3576525162417,29.869095,7189.471754,659.6207917216364,741.9215555155582,5,672.6678813176303,735.6026567617159,28.979794,659.6207917216364,741.9215555155582,29.869095,686.2965222396647,741.9538566814291,42.812245,699.685806725371,727.0999543422898,46.711319,678.1787462359637,760.0898367234922,52.905307
214,672.6678813176303,735.6026567617159,28.979794,7218.451547,655.3618646747295,712.3576525162417,5,659.6207917216364,741.9215555155582,14.496725,686.2965222396647,741.9538566814291,15.035877,678.1787462359637,760.0898367234922,25.099634,699.685806725371,727.0999543422898,28.324269,655.3618646747295,712.3576525162417,28.979794
215,699.685806725371,727.0999543422898,28.324269,7246.775817,672.6678813176303,735.6026567617159,5,686.2965222396647,741.9538566814291,19.997784,672.6678813176303,735.6026567617159,28.324269,678.1787462359637,760.0898367234922,39.38129,659.6207917216364,741.9215555155582,42.718676,655.3618646747295,712.3576525162417,46.711319
216,686.2965222396647,741.9538566814291,19.997784,7266.773601,699.685806725371,727.0999543422898,5,672.6678813176303,735.6026567617159,15.035877,678.1787462359637,760.0898367234922,19.869878,699.685806725371,727.0999543422898,19.997784,659.6207917216364,741.9215555155582,26.67575,655.3618646747295,712.3576525162417,42.812245
217,678.1787462359637,760.0898367234922,19.869878,7286.643479,686.2965222396647,741.9538566814291,5,686.2965222396647,741.9538566814291,19.869878,672.6678813176303,735.6026567617159,25.099634,659.6207917216364,741.9215555155582,25.970832,699.685806725371,727.0999543422898,39.38129,655.3618646747295,712.3576525162417,52.905307
218,718.1316517768294,807.0553799750758,61.660335,7348.303814,678.1787462359637,760.0898367234922,5,703.4188523222999,821.6962986917841,20.756275,731.5983062253606,838.3265651934163,34.047582,678.1787462359637,760.0898367234922,61.660335,778.5502590540477,788.1774252549901,63.299173,781.4438709253152,774.8021743948563,71.054249
219,703.4188523222999,821.6962986917841,20.756275,7369.060089,718.1316517768294,807.0553799750758,5,718.1316517768294,807.0553799750758,20.756275,731.5983062253606,838.3265651934163,32.720749,678.1787462359637,760.0898367234922,66.576416,649.2654248961536,873.6538239003423,75.047839,630.1473404114728,845.0775756715152,76.911628
220,731.5983062253606,838.3265651934163,32.720749,7401.780838,703.4188523222999,821.6962986917841,5,703.4188523222999,821.6962986917841,32.720749,718.1316517768294,807.0553799750758,34.047582,757.6039219664368,876.7703708227748,46.413557,755.4847672586825,883.8751542487009,51.431867,792.3415311856522,861.3599036372361,64.963636
221,778.5502590540477,788.1774252549901,68.69805,7470.478888,731.5983062253606,838.3265651934163,5,781.4438709253152,774.8021743948563,13.684675,805.109989032137,757.8463822613826,40.316143,816.1739873415944,759.9665402219192,47.025514,773.8187324714434,734.2793416571159,54.105367,805.8946560175415,732.718954805416,61.833308
222,781.4438709253152,774.8021743948563,13.684675,7484.163563,778.5502590540477,788.1774252549901,5,778.5502590540477,788.1774252549901,13.684675,805.109989032137,757.8463822613826,29.113297,816.1739873415944,759.9665402219192,37.766083,773.8187324714434,734.2793416571159,41.233999,805.8946560175415,732.718954805416,48.670713
223,805.109989032137,757.8463822613826,29.113297,7513.276859,781.4438709253152,774.8021743948563,5,816.1739873415944,759.9665402219192,11.265306,805.8946560175415,732.718954805416,25.139676,781.4438709253152,774.8021743948563,29.113297,773.8187324714434,734.2793416571159,39.173309,844.4218515250482,757.9544029403024,39.312011
224,816.1739873415944,759.9665402219192,11.265306,7524.542166,805.109989032137,757.8463822613826,5,805.109989032137,757.8463822613826,11.265306,844.4218515250482,757.9544029403024,28.319437,805.8946560175415,732.718954805416,29.12208,781.4438709253152,774.8021743948563,37.766083,778.5502590540477,788.1774252549901,47.025514
225,805.8946560175415,732.718954805416,29.12208,7553.664246,816.1739873415944,759.9665402219192,5,805.109989032137,757.8463822613826,25.139676,816.1739873415944,759.9665402219192,29.12208,773.8187324714434,734.2793416571159,32.113855,844.4218515250482,757.9544029403024,46.05619,781.4438709253152,774.8021743948563,48.670713
226,773.8187324714434,734.2793416571159,32.113855,7585.778101,805.8946560175415,732.718954805416,5,805.8946560175415,732.718954805416,32.113855,805.109989032137,757.8463822613826,39.173309,749.1348233908632,701.3248175948596,41.173973,781.4438709253152,774.8021743948563,41.233999,816.1739873415944,759.9665402219192,49.535843
227,749.1348233908632,701.3248175948596,41.173973,7626.952074,773.8187324714434,734.2793416571159,5,720.0844551084937,681.3247567090696,35.26934,773.8187324714434,734.2793416571159,41.173973,717.1887463451894,673.5438085995347,42.335993,786.6793455760521,680.503995881725,42.931314,725.7980157417766,657.8312458538799,49.358863
228,720.0844551084937,681.3247567090696,35.26934,7662.221414,749.1348233908632,701.3248175948596,5,717.1887463451894,673.5438085995347,8.302306,725.7980157417766,657.8312458538799,24.178292,703.4839134412817,660.6084576410584,26.546997,749.1348233908632,701.3248175948596,35.26934,699.685806725371,727.0999543422898,50.114604
229,717.1887463451894,673.5438085995347,8.302306,7670.523719,720.0844551084937,681.3247567090696,5,720.0844551084937,681.3247567090696,8.302306,725.7980157417766,657.8312458538799,17.916589,703.4839134412817,660.6084576410584,18.845311,749.1348233908632,701.3248175948596,42.335993,699.685806725371,727.0999543422898,56.34371
230,725.7980157417766,657.8312458538799,17.916589,7688.440308,717.1887463451894,673.5438085995347,5,717.1887463451894,673.5438085995347,17.916589,703.4839134412817,660.6084576410584,22.486264,720.0844551084937,681.3247567090696,24.178292,698.991711803439,618.7355180234525,47.4031,749.1348233908632,701.3248175948596,49.358863
231,703.4839134412817,660.6084576410584,22.486264,7710.926572,725.7980157417766,657.8312458538799,5,717.1887463451894,673.5438085995347,18.845311,725.7980157417766,657.8312458538799,22.486264,720.0844551084937,681.3247567090696,26.546997,698.991711803439,618.7355180234525,42.113216,749.1348233908632,701.3248175948596,61.170479
232,698.991711803439,618.7355180234525,42.113216,7753.039788,703.4839134412817,660.6084576410584,5,680.7253858476396,582.0036955379621,41.022987,703.4839134412817,660.6084576410584,42.113216,725.7980157417766,657.8312458538799,47.4031,717.1887463451894,673.5438085995347,57.750158,680.9967701112432,558.3557360970469,63.004254
233,680.7253858476396,582.0036955379621,41.022987,7794.062775,698.991711803439,618.7355180234525,5,680.9967701112432,558.3557360970469,23.649517,698.991711803439,618.7355180234525,41.022987,706.5614098668897,547.4409113284238,43.151897,634.9999099114583,606.3384177542189,51.797663,633.7478522492526,621.0768456186672,61.103189
234,680.9967701112432,558.3557360970469,23.649517,7817.712291,680.7253858476396,582.0036955379621,5,680.7253858476396,582.0036955379621,23.649517,706.5614098668897,547.4409113284238,27.797198,704.9237107399367,512.1186506114312,52.061181,698.991711803439,618.7355180234525,63.004254,631.8794317305463,516.1242981674495,64.776595
235,706.5614098668897,547.4409113284238,27.797198,7845.509489,680.9967701112432,558.3557360970469,5,680.9967701112432,558.3557360970469,27.797198,704.9237107399367,512.1186506114312,35.360206,680.7253858476396,582.0036955379621,43.151897,660.849279754449,494.69894028631313,69.794802,698.991711803439,618.7355180234525,71.695336
236,704.9237107399367,512.1186506114312,35.360206,7880.869695,706.5614098668897,547.4409113284238,5,706.5614098668897,547.4409113284238,35.360206,706.2940429996885,471.4349217158037,40.706801,660.849279754449,494.69894028631313,47.392001,680.9967701112432,558.3557360970469,52.061181,686.6466157506011,462.64983534131954,52.737234
237,706.2940429996885,471.4349217158037,40.706801,7921.576495,704.9237107399367,512.1186506114312,5,686.6466157506011,462.64983534131954,21.522062,686.8436562888387,455.9177189697717,24.881743,704.9237107399367,512.1186506114312,40.706801,699.5952911506184,426.53532354402824,45.396555,660.849279754449,494.69894028631313,51.053316
238,686.6466157506011,462.64983534131954,21.522062,7943.098557,706.2940429996885,471.4349217158037,5,686.8436562888387,455.9177189697717,6.734999,706.2940429996885,471.4349217158037,21.522062,699.5952911506184,426.53532354402824,38.36569,679.3025673721249,423.0380735074225,40.286806,660.849279754449,494.69894028631313,41.1418
239,686.8436562888387,455.9177189697717,6.734999,7949.833556,686.6466157506011,462.64983534131954,5,686.6466157506011,462.64983534131954,6.734999,706.2940429996885,471.4349217158037,24.881743,699.5952911506184,426.53532354402824,32.030132,679.3025673721249,423.0380735074225,33.733353,698.5024327316249,420.11111607482076,37.65687
240,679.3025673721249,423.0380735074225,33.733353,7983.566909,686.8436562888387,455.9177189697717,5,698.5024327316249,420.11111607482076,19.421687,699.5952911506184,426.53532354402824,20.591877,701.8296239336754,418.22655329246606,23.035169,686.8436562888387,455.9177189697717,33.733353,686.6466157506011,462.64983534131954,40.286806
241,699.5952911506184,426.53532354402824,20.591877,8004.158786,679.3025673721249,423.0380735074225,5,698.5024327316249,420.11111607482076,6.516501,701.8296239336754,418.22655329246606,8.603947,679.3025673721249,423.0380735074225,20.591877,721.3877150417534,403.77880891106156,31.508232,686.8436562888387,455.9177189697717,32.030132
242,698.5024327316249,420.11111607482076,6.516501,8010.675287,699.5952911506184,426.53532354402824,5,701.8296239336754,418.22655329246606,3.823843,699.5952911506184,426.53532354402824,6.516501,679.3025673721249,423.0380735074225,19.421687,721.3877150417534,403.77880891106156,28.115483,719.7046864039542,398.82354222426875,30.044906
243,701.8296239336754,418.22655329246606,3.823843,8014.499131,698.5024327316249,420.11111607482076,5,698.5024327316249,420.11111607482076,3.823843,699.5952911506184,426.53532354402824,8.603947,679.3025673721249,423.0380735074225,23.035169,721.3877150417534,403.77880891106156,24.315761,719.7046864039542,398.82354222426875,26.381711
244,697.0319309869249,381.4277529807131,37.110235,8051.609366,701.8296239336754,418.22655329246606,5,715.6193503014563,388.01723531250565,19.720888,719.7046864039542,398.82354222426875,28.577392,721.3877150417534,403.77880891106156,33.057131,701.8296239336754,418.22655329246606,37.110235,698.5024327316249,420.11111607482076,38.711303
245,715.6193503014563,388.01723531250565,19.720888,8071.330254,697.0319309869249,381.4277529807131,5,719.7046864039542,398.82354222426875,11.552759,721.3877150417534,403.77880891106156,16.783958,697.0319309869249,381.4277529807131,19.720888,735.4997154547139,404.71136076484436,25.960022,747.3090097951196,382.66827918315846,32.137919
246,719.7046864039542,398.82354222426875,11.552759,8082.883013,715.6193503014563,388.01723531250565,5,721.3877150417534,403.77880891106156,5.233283,715.6193503014563,388.01723531250565,11.552759,735.4997154547139,404.71136076484436,16.85673,701.8296239336754,418.22655329246606,26.381711,697.0319309869249,381.4277529807131,28.577392
247,721.3877150417534,403.77880891106156,5.233283,8088.116296,719.7046864039542,398.82354222426875,5,719.7046864039542,398.82354222426875,5.233283,735.4997154547139,404.71136076484436,14.142779,715.6193503014563,388.01723531250565,16.783958,701.8296239336754,418.22655329246606,24.315761,698.5024327316249,420.11111607482076,28.115483
248,735.4997154547139,404.71136076484436,14.142779,8102.259076,721.3877150417534,403.77880891106156,5,721.3877150417534,403.77880891106156,14.142779,719.7046864039542,398.82354222426875,16.85673,747.3090097951196,382.66827918315846,25.007137,715.6193503014563,388.01723531250565,25.960022,701.8296239336754,418.22655329246606,36.281338
249,747.3090097951196,382.66827918315846,25.007137,8127.266212,735.4997154547139,404.71136076484436,5,735.4997154547139,404.71136076484436,25.007137,719.7046864039542,398.82354222426875,31.984234,715.6193503014563,388.01723531250565,32.137919,721.3877150417534,403.77880891106156,33.430046,785.3687501827488,384.09233051371126,38.086372
250,785.3687501827488,384.09233051371126,38.086372,8165.352585,747.3090097951196,382.66827918315846,5,789.3377392253591,388.87513002224415,6.215146,791.0402117090955,388.5688901501142,7.225307,806.8460188206919,389.5364160074527,22.156515,747.3090097951196,382.66827918315846,38.086372,794.5829717105759,332.53614921965544,52.373101
251,789.3377392253591,388.87513002224415,6.215146,8171.567731,785.3687501827488,384.09233051371126,5,791.0402117090955,388.5688901501142,1.729796,785.3687501827488,384.09233051371126,6.215146,806.8460188206919,389.5364160074527,17.520763,747.3090097951196,382.66827918315846,42.484575,735.4997154547139,404.71136076484436,56.118794
252,791.0402117090955,388.5688901501142,1.729796,8173.297527,789.3377392253591,388.87513002224415,5,789.3377392253591,388.87513002224415,1.729796,785.3687501827488,384.09233051371126,7.225307,806.8460188206919,389.5364160074527,15.835392,747.3090097951196,382.66827918315846,44.127488,794.5829717105759,332.53614921965544,56.144628
253,806.8460188206919,389.5364160074527,15.835392,8189.132919,791.0402117090955,388.5688901501142,5,791.0402117090955,388.5688901501142,15.835392,789.3377392253591,388.87513002224415,17.520763,785.3687501827488,384.09233051371126,22.156515,795.6571556821323,446.1643839498476,57.722763,794.5829717105759,332.53614921965544,58.304483
254,845.4245937016163,342.312541078584,60.978691,8250.111611,806.8460188206919,389.5364160074527,5,804.3902980001078,315.8914186681244,48.804602,794.5829717105759,332.53614921965544,51.773047,899.453536816357,330.65846447807934,55.27155,806.8460188206919,389.5364160074527,60.978691,792.2364716417103,305.60393283991993,64.625833
255,794.5829717105759,332.53614921965544,51.773047,8301.884658,845.4245937016163,342.312541078584,5,804.3902980001078,315.8914186681244,19.31918,792.2364716417103,305.60393283991993,27.034244,783.7985890347726,303.3127260789274,31.149821,775.9176114881267,289.77759923741564,46.655003,845.4245937016163,342.312541078584,51.773047
256,804.3902980001078,315.8914186681244,19.31918,8321.203837,794.5829717105759,332.53614921965544,5,792.2364716417103,305.60393283991993,15.923186,794.5829717105759,332.53614921965544,19.31918,783.7985890347726,303.3127260789274,24.129691,775.9176114881267,289.77759923741564,38.634511,796.5170227633064,276.97024577974327,39.709522
257,792.2364716417103,305.60393283991993,15.923186,8337.127024,804.3902980001078,315.8914186681244,5,783.7985890347726,303.3127260789274,8.743426,804.3902980001078,315.8914186681244,15.923186,775.9176114881267,289.77759923741564,22.732752,794.5829717105759,332.53614921965544,27.034244,796.5170227633064,276.97024577974327,28.951876
258,783.7985890347726,303.3127260789274,8.743426,8345.870449,792.2364716417103,305.60393283991993,5,792.2364716417103,305.60393283991993,8.743426,775.9176114881267,289.77759923741564,15.662358,804.3902980001078,315.8914186681244,24.129691,796.5170227633064,276.97024577974327,29.252091,794.5829717105759,332.53614921965544,31.149821
259,796.5170227633064,276.97024577974327,29.252091,8375.12254,783.7985890347726,303.3127260789274,5,775.9176114881267,289.77759923741564,24.256217,792.2364716417103,305.60393283991993,28.951876,783.7985890347726,303.3127260789274,29.252091,820.6585211774246,246.7942680862406,38.644554,804.3902980001078,315.8914186681244,39.709522
260,775.9176114881267,289.77759923741564,24.256217,8399.378757,796.5170227633064,276.97024577974327,5,783.7985890347726,303.3127260789274,15.662358,792.2364716417103,305.60393283991993,22.732752,796.5170227633064,276.97024577974327,24.256217,804.3902980001078,315.8914186681244,38.634511,794.5829717105759,332.53614921965544,46.655003
261,741.5743774106636,335.91655447346056,57.517484,8456.89624,775.9176114881267,289.77759923741564,5,728.180504599678,320.67100287450387,20.293415,718.4994227715396,338.2559700266786,23.19324,747.3090097951196,382.66827918315846,47.102121,794.5829717105759,332.53614921965544,53.116271,783.7985890347726,303.3127260789274,53.346918
262,728.180504599678,320.67100287450387,20.293415,8477.189655,741.5743774106636,335.91655447346056,5,718.4994227715396,338.2559700266786,20.073724,741.5743774106636,335.91655447346056,20.293415,705.2833998544063,275.63412131212715,50.523243,775.9176114881267,289.77759923741564,56.861531,783.7985890347726,303.3127260789274,58.263892
263,718.4994227715396,338.2559700266786,20.073724,8497.263379,728.180504599678,320.67100287450387,5,728.180504599678,320.67100287450387,20.073724,741.5743774106636,335.91655447346056,23.19324,697.0319309869249,381.4277529807131,48.214687,715.6193503014563,388.01723531250565,49.844542,668.2583860975599,354.0578606136997,52.667462
264,668.2583860975599,354.0578606136997,52.667462,8549.930841,718.4994227715396,338.2559700266786,5,650.7832381497373,347.05301459960145,18.826807,632.3126400553846,337.8653798287524,39.424524,637.3994011293003,378.64807032309443,39.458274,697.0319309869249,381.4277529807131,39.711811,626.7420468068673,375.57134632854525,46.759347
265,650.7832381497373,347.05301459960145,18.826807,8568.757648,668.2583860975599,354.0578606136997,5,668.2583860975599,354.0578606136997,18.826807,632.3126400553846,337.8653798287524,20.629484,637.3994011293003,378.64807032309443,34.312893,625.7130749033707,323.0024315033787,34.741094,626.7420468068673,375.57134632854525,37.299787
266,632.3126400553846,337.8653798287524,20.629484,8589.387132,650.7832381497373,347.05301459960145,5,625.7130749033707,323.0024315033787,16.262272,650.7832381497373,347.05301459960145,20.629484,626.7420468068673,375.57134632854525,38.115239,668.2583860975599,354.0578606136997,39.424524,637.3994011293003,378.64807032309443,41.098698
267,625.7130749033707,323.0024315033787,16.262272,8605.649404,632.3126400553846,337.8653798287524,5,632.3126400553846,337.8653798287524,16.262272,650.7832381497373,347.05301459960145,34.741094,628.511722983939,286.8310479973286,36.27949,626.7420468068673,375.57134632854525,52.578984,668.2583860975599,354.0578606136997,52.673933
268,628.511722983939,286.8310479973286,36.27949,8641.928895,625.7130749033707,323.0024315033787,5,625.7130749033707,323.0024315033787,36.27949,618.3689966753316,250.50634136244054,37.714178,601.9699129465878,252.47288003750367,43.416027,632.3126400553846,337.8653798287524,51.175678,575.6510141648885,290.329502402758,52.976351
269,618.3689966753316,250.50634136244054,37.714178,8679.643073,628.511722983939,286.8310479973286,5,601.9699129465878,252.47288003750367,16.516574,609.7706104167804,218.77309687215575,32.877516,628.511722983939,286.8310479973286,37.714178,570.499297619577,262.446589276864,49.336372,571.7968260934746,215.97938410680916,57.974804
270,601.9699129465878,252.47288003750367,16.516574,8696.159647,618.3689966753316,250.50634136244054,5,618.3689966753316,250.50634136244054,16.516574,570.499297619577,262.446589276864,33.013247,609.7706104167804,218.77309687215575,34.590841,628.511722983939,286.8310479973286,43.416027,575.6510141648885,290.329502402758,46.106489
271,609.7706104167804,218.77309687215575,34.590841,8730.750488,601.9699129465878,252.47288003750367,5,618.3689966753316,250.50634136244054,32.877516,601.9699129465878,252.47288003750367,34.590841,571.7968260934746,215.97938410680916,38.076412,635.9157065077434,184.04555017515557,43.469168,638.0736282281026,173.37386483746886,53.499076
272,571.7968260934746,215.97938410680916,38.076412,8768.826899,609.7706104167804,218.77309687215575,5,609.7706104167804,218.77309687215575,38.076412,570.499297619577,262.446589276864,46.485317,601.9699129465878,252.47288003750367,47.351773,536.1650260862432,260.9879767339395,57.405562,618.3689966753316,250.50634136244054,57.974804
273,570.499297619577,262.446589276864,46.485317,8815.312217,571.7968260934746,215.97938410680916,5,575.6510141648885,290.329502402758,28.354841,601.9699129465878,252.47288003750367,33.013247,536.1650260862432,260.9879767339395,34.36524,548.4842965725134,293.40700145733655,37.98957,571.7968260934746,215.97938410680916,46.485317
274,575.6510141648885,290.329502402758,28.354841,8843.667058,570.499297619577,262.446589276864,5,548.4842965725134,293.40700145733655,27.340474,570.499297619577,262.446589276864,28.354841,553.1227700773604,327.88470660885605,43.794008,601.9699129465878,252.47288003750367,46.106489,536.1650260862432,260.9879767339395,49.194191
